epoch,accuracy,auc,fn,fp,loss,prc,precision,recall,tn,tp,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_prc,val_precision,val_recall,val_tn,val_tp
0,0.6265822649002075,0.6653850078582764,1998.0,1896.0,0.28659725189208984,0.6392037868499756,0.6291079521179199,0.6168009042739868,3318.0,3216.0,0.36304643750190735,0.3979037404060364,900.0,965.0,0.8534975051879883,0.502045214176178,0.36886852979660034,0.3852458894252777,499.0,564.0
1,0.896912157535553,0.9427993893623352,533.0,542.0,0.1195686087012291,0.9349893927574158,0.8962281942367554,0.8977752327919006,4672.0,4681.0,0.9200819730758667,0.9483956098556519,117.0,117.0,0.26066073775291443,0.9376779794692993,0.9200819730758667,0.9200819730758667,1347.0,1347.0
2,0.8998849391937256,0.9427076578140259,511.0,533.0,0.11954882740974426,0.9342824816703796,0.8982047438621521,0.9019946455955505,4681.0,4703.0,0.9094945192337036,0.9345141649246216,140.0,125.0,0.3081662654876709,0.9110351204872131,0.9137336015701294,0.9043715596199036,1339.0,1324.0
