epoch,accuracy,auc,fn,fp,loss,prc,precision,recall,tn,tp,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_prc,val_precision,val_recall,val_tn,val_tp
0,0.5009589791297913,0.5011346936225891,2527.0,2677.0,0.25958052277565,0.5065155029296875,0.5009321570396423,0.5153433084487915,2537.0,2687.0,0.7742486596107483,0.7842392921447754,335.0,326.0,0.6803092360496521,0.7537170052528381,0.7759450078010559,0.7711748480796814,1138.0,1129.0
0,0.5063291192054749,0.5079658031463623,2608.0,2540.0,0.2595302164554596,0.5090634822845459,0.5064127445220947,0.4998082220554352,2674.0,2606.0,0.7725409865379333,0.7822787761688232,336.0,330.0,0.6801556944847107,0.7539451122283936,0.7736625671386719,0.7704917788505554,1134.0,1128.0
1,0.5732643008232117,0.5989536643028259,2147.0,2303.0,0.2593720555305481,0.5901259779930115,0.571135938167572,0.5882239937782288,2911.0,3067.0,0.7540983557701111,0.7750837802886963,383.0,337.0,0.6846281886100769,0.7490053772926331,0.762341320514679,0.7383880019187927,1127.0,1081.0
2,0.5419064164161682,0.5713280439376831,2390.0,2387.0,0.2591598331928253,0.5770484209060669,0.5419305562973022,0.5416187047958374,2827.0,2824.0,0.5976775884628296,0.6772207617759705,567.0,611.0,0.6867238283157349,0.6690672636032104,0.5948275923728943,0.6127049326896667,853.0,897.0
0,0.5083429217338562,0.5105180144309998,2472.0,2655.0,0.2594500780105591,0.5275025367736816,0.5080600380897522,0.5258918404579163,2559.0,2742.0,0.7718579173088074,0.7896407842636108,344.0,324.0,0.6795201301574707,0.7636833190917969,0.7756232619285583,0.7650273442268372,1140.0,1120.0
1,0.5574415326118469,0.5851508975028992,2586.0,2029.0,0.25934097170829773,0.6032556295394897,0.5643118023872375,0.5040276050567627,3185.0,2628.0,0.7226775884628296,0.7805156111717224,565.0,247.0,0.6839736700057983,0.755838930606842,0.7844676971435547,0.6140710115432739,1217.0,899.0
0,0.6669543385505676,0.7258496880531311,1702.0,1771.0,0.23086726665496826,0.7177892327308655,0.6647738218307495,0.6735711693763733,3443.0,3512.0,0.8148906826972961,0.8953320384025574,276.0,266.0,0.453208327293396,0.8962275981903076,0.81705641746521,0.811475396156311,1198.0,1188.0
1,0.800632894039154,0.8617642521858215,1042.0,1037.0,0.1753993183374405,0.8443226218223572,0.8009214997291565,0.8001534342765808,4177.0,4172.0,0.8992486596107483,0.946894645690918,148.0,147.0,0.3145688772201538,0.9405587315559387,0.89952152967453,0.8989071249961853,1317.0,1316.0
2,0.8418680429458618,0.8953683972358704,825.0,824.0,0.16563735902309418,0.881393551826477,0.8419336080551147,0.8417721390724182,4390.0,4389.0,0.8627049326896667,0.9298351407051086,204.0,198.0,0.3817940652370453,0.9271557331085205,0.8641975522041321,0.8606557250022888,1266.0,1260.0
