epoch,accuracy,auc,fn,fp,loss,prc,precision,recall,tn,tp,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_prc,val_precision,val_recall,val_tn,val_tp
0,0.6930379867553711,0.7567422389984131,1585.0,1616.0,0.22605396807193756,0.7484473586082458,0.6918970346450806,0.6960107684135437,3598.0,3629.0,0.7995218634605408,0.866917610168457,294.0,293.0,0.4656980335712433,0.8552396297454834,0.7997266054153442,0.7991803288459778,1171.0,1170.0
1,0.8349635601043701,0.8815885186195374,864.0,857.0,0.16725192964076996,0.8619537949562073,0.8354138731956482,0.8342922925949097,4357.0,4350.0,0.6752049326896667,0.6743979454040527,474.0,477.0,0.8255428671836853,0.6642276644706726,0.6748466491699219,0.6762295365333557,987.0,990.0
2,0.8189489841461182,0.8801776170730591,948.0,940.0,0.17023378610610962,0.8668354153633118,0.8194391131401062,0.8181818127632141,4274.0,4266.0,0.9036885499954224,0.9546301364898682,141.0,141.0,0.2804720997810364,0.9536235928535461,0.9036885499954224,0.9036885499954224,1323.0,1323.0
3,0.8246068358421326,0.8712143898010254,910.0,919.0,0.16723091900348663,0.8413581252098083,0.8240475058555603,0.8254699110984802,4295.0,4304.0,0.8992486596107483,0.9065716862678528,147.0,148.0,0.3245450556278229,0.8729953765869141,0.8989760875701904,0.8995901346206665,1316.0,1317.0
