epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.9476409554481506,0.9074705243110657,0.08524266630411148,0.9672130942344666,0.9601818919181824,0.056516725569963455
1,0.9564633965492249,0.9354016184806824,0.06719148904085159,0.9528688788414001,0.9399753212928772,0.06562122702598572
2,0.8227847814559937,0.358838826417923,0.22805574536323547,0.7759562730789185,0.0,0.2829291522502899
3,0.7516302466392517,0.05380652844905853,0.30755889415740967,0.7759562730789185,0.0,0.29172858595848083
