epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.8489461541175842,0.6165454983711243,0.25923213362693787,0.9624316692352295,0.9628285765647888,0.09028022736310959
1,0.9432084560394287,0.9407280087471008,0.12770724296569824,0.9713114500045776,0.9679222106933594,0.07768996804952621
2,0.9619438052177429,0.9532505869865417,0.08508279174566269,0.9706284403800964,0.9680327773094177,0.08231870830059052
