epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.9515936970710754,0.9263050556182861,0.08699063211679459,0.9515027403831482,0.9527739882469177,0.06472586840391159
1,0.966092586517334,0.9470623135566711,0.06292884796857834,0.938524603843689,0.9365405440330505,0.08941835910081863
2,0.8629895448684692,0.5457761883735657,0.18326881527900696,0.7759562730789185,0.0,0.29640209674835205
3,0.751639723777771,0.005126290023326874,0.3079187870025635,0.7759562730789185,0.0,0.29796698689460754
