epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.7961716651916504,0.5385138392448425,0.20807813107967377,0.7759562730789185,0.0,0.3134229779243469
1,0.6089040637016296,0.0006126637454144657,0.3600097894668579,0.7465847134590149,0.0,0.3110305368900299
2,0.6629182696342468,0.00806918554008007,0.3401990234851837,0.22404371201992035,0.0,0.4861202836036682
3,0.6711832284927368,0.006924234330654144,0.3373280167579651,0.22404371201992035,0.0,0.4466339647769928
