epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.9537782669067383,0.9474291801452637,0.1380140483379364,0.9644808769226074,0.9640710353851318,0.13810686767101288
1,0.9658611416816711,0.9648276567459106,0.1185891181230545,0.9501366019248962,0.9501366019248962,0.16640111804008484
0,0.9455312490463257,0.9374169707298279,0.15421828627586365,0.9747267961502075,0.9732500910758972,0.07916008681058884
1,0.961449921131134,0.9600859880447388,0.11343314498662949,0.9651639461517334,0.9618072509765625,0.10833360999822617
2,0.9783275723457336,0.9778791666030884,0.07114822417497635,0.9740437269210815,0.9743169546127319,0.10114715993404388
3,0.9804372787475586,0.9792946577072144,0.06832216680049896,0.943306028842926,0.9438068866729736,0.21525242924690247
4,0.9704641103744507,0.968731164932251,0.09970568865537643,0.9207650423049927,0.9207650423049927,0.18922974169254303
5,0.9706559181213379,0.9695879220962524,0.10304872691631317,0.9665300250053406,0.9661202430725098,0.12250923365354538
