experiment,precision-CLIMATE,recall-CLIMATE,f1-CLIMATE,precision-MISC,recall-MISC,f1-MISC,accuracy,macro f1-score
expfull_down_model,0.8283828382838284,0.9862475442043221,0.9004484304932735,0.9936479128856625,0.9132610508757297,0.9517601043024773,0.9350117096018735,0.9261042673978754
