experiment,precision-CLIMATE,recall-CLIMATE,f1-CLIMATE,precision-MISC,recall-MISC,f1-MISC,accuracy,macro f1-score
expfull_10_model,0.9902482269503546,0.9316096747289409,0.9600343790287924,0.8586206896551725,0.9783889980353636,0.9146005509641874,0.9455503512880562,0.93731746499649
expfull_10_model,0.8586206896551725,0.9783889980353635,0.9146005509641874,0.9902482269503546,0.9316096747289407,0.9600343790287924,0.9455503512880562,0.9373174649964899
